acousticness,energy,explicit,instrumentalness,loudness,popularity,speechiness,year,acousticness_ar,danceability_ar,energy_ar,instrumentalness_ar,loudness_ar,speechiness_ar,tempo_ar,popularity_ar,count,acousticness_yr,danceability_yr,duration_ms_yr,energy_yr,instrumentalness_yr,liveness_yr,loudness_yr,speechiness_yr,tempo_yr,valence_yr,popularity_yr
0.685,0.514,0,0.0,-9.131,42.03506294043979,0.025,1979,0.598298387,0.447354839,0.485137097,0.006436225,-10.25859677,0.045600806,128.4610806,40.83064516,124,0.301470092,0.5635958,250921.54,0.586696375,0.116426594,0.2101602,-10.991099,0.06761125,122.173583,0.6115307,35.797
0.268,0.651,0,0.402,-6.758,18.789126093572463,0.0363,1958,0.775923022,0.473336691,0.365640288,0.509783784,-13.63974101,0.037205396,113.2457482,19.68705036,278,0.777446745,0.47813155,213321.451,0.30886768,0.189862544,0.20264585,-14.219955,0.0576191,112.511724,0.49033495,19.2315
0.97,0.0381,0,0.389,-26.918,3.204045203715893,0.0472,1929,0.944750944,0.238311297,0.199010526,0.490305387,-19.01060547,0.052577633,95.22733734,6.477876106,171,0.601014837,0.647839853,168795.6099,0.241907781,0.215405087,0.235977077,-16.53305573,0.490463722,110.9267108,0.636804837,0.314405889
0.995,0.178,0,0.921,-26.435,-1.087570132306368,0.0432,1922,0.985110577,0.545916667,0.188284535,0.423542254,-20.84306891,0.121191667,106.6693269,0.036858974,1248,0.828933884,0.575619835,140135.1405,0.226172645,0.254775502,0.256661983,-20.84008264,0.464367769,100.0331488,0.571190083,0.090909091
0.952,0.523,0,0.0,-5.118,3.5402928231794135,0.0277,1927,0.918742574,0.576475248,0.523912871,0.001035473,-5.53370297,0.034777228,126.5246733,5.207920792,101,0.91582582,0.655929333,176542.812,0.267902133,0.320992036,0.177386533,-15.235276,0.261915333,112.6637067,0.669675733,0.684
0.995,0.144,0,0.889,-15.259,-1.878106974525096,0.101,1948,0.980219697,0.632818182,0.2875,0.8715,-11.61896212,0.117401515,111.6528144,0.113636364,132,0.92294915,0.46273625,200208.082,0.241483549,0.361887138,0.21879865,-15.517199,0.1607817,107.6842115,0.46221065,1.4295
0.788,0.472,0,0.000148,-7.895,45.35449471943428,0.0538,1998,0.635625,0.69875,0.446625,0.003505081,-8.84325,0.0483,141.5085,42.375,16,0.301000801,0.580688004,249384.6264,0.599213024,0.126487913,0.195251622,-9.14002704,0.088892429,118.0700821,0.529285202,44.85496559
0.936,0.592,0,0.847,-5.352,-1.0595681148948302,0.047,1945,0.901236842,0.705078947,0.432355263,0.203078938,-8.490973684,0.075505263,105.4229474,1.421052632,76,0.711386013,0.51785615,195720.2665,0.225412571,0.27492807,0.2033342,-16.9279975,0.30171355,108.256917,0.4914163,2.093
0.0932,0.816,0,0.00892,-8.672,43.61982847422385,0.0354,1996,0.24859198,0.530061224,0.681469388,0.099220907,-6.893469388,0.051720408,124.6780408,42.53061224,98,0.309511025,0.587786047,251576.0856,0.579875433,0.100577223,0.199873231,-9.574210292,0.085968283,117.9722989,0.560785007,44.01979218
0.0206,0.708,0,0.000494,-4.792,6.6198194282068386,0.0539,2011,0.0206,0.777,0.708,0.000494,-4.792,0.0539,112.872,5.0,2,0.239499896,0.576939658,279579.4832,0.657764425,0.210333464,0.199691285,-8.13424214,0.080861611,124.2413348,0.470955935,32.86321015
0.00104,0.856,0,0.849,-7.031,-0.6543907479466213,0.0318,2016,0.00104,0.538,0.856,0.849,-7.031,0.0318,89.999,0.0,30,0.226943656,0.581582546,258001.1865,0.656546976,0.203332473,0.221416688,-8.002875692,0.09723163,123.8149293,0.432452452,29.21243082
0.0273,0.705,0,0.0,-4.911,34.895077124515915,0.0339,1979,0.148016037,0.550725581,0.713636279,0.016620881,-7.596832558,0.037547907,123.0309907,34.37674419,215,0.301470092,0.5635958,250921.54,0.586696375,0.116426594,0.2101602,-10.991099,0.06761125,122.173583,0.6115307,35.797
0.00164,0.677,0,0.000259,-9.706,1.476459457114231,0.0326,2018,0.03466,0.74825,0.6215,6.48e-05,-8.53725,0.070825,113.009,0.0,8,0.233836135,0.602730914,227073.14,0.659552093,0.229874471,0.231009359,-8.173433677,0.121044731,123.6442881,0.426566334,27.59948416
0.682,0.347,0,1.3e-06,-13.737,25.003484372936505,0.0334,1963,0.623894595,0.545243243,0.434162162,0.012771095,-10.69110811,0.051081081,116.4782703,25.27027027,74,0.71813448,0.48409315,201515.5245,0.373427685,0.199600886,0.20455155,-13.369894,0.05160555,114.3029375,0.53991905,25.126
0.99,0.278,0,0.441,-12.103,2.941236222554423,0.0366,1950,0.897325581,0.394416279,0.229799225,0.102285075,-14.4654031,0.053791473,105.8347209,5.651162791,129,0.822814401,0.52903705,208073.6155,0.30353605,0.211687856,0.2249315,-14.400896,0.25047935,110.500212,0.5570354,3.86
0.568,0.215,0,1.16e-06,-16.478,31.547037466409748,0.0272,1989,0.568,0.447,0.215,1.16e-06,-16.478,0.0272,71.979,30.0,2,0.317918986,0.544702897,251943.5589,0.578152053,0.119108637,0.198228821,-11.46677872,0.063995305,120.3593646,0.54363002,38.55144855
0.0155,0.925,0,0.0,-9.227,28.023191019218615,0.0684,1972,0.304264276,0.462206897,0.567051724,0.069069175,-10.70777586,0.054237931,120.9815,27.56896552,116,0.459884077,0.521192651,247129.1212,0.502628282,0.117752665,0.206121351,-11.7896852,0.053658888,119.3463416,0.593671847,33.92303873
0.789,0.239,0,0.864,-18.163,30.35135116021194,0.075,1971,0.228909135,0.410346154,0.615846154,0.149422287,-9.596903846,0.052004808,116.57125,32.36538462,208,0.459660617,0.501953432,259429.2899,0.494309042,0.125434891,0.212416,-12.1163916,0.060052296,118.1683077,0.570511605,33.9654321
0.974,0.24,0,0.0,-10.003,2.564464131885984,0.0378,1938,0.9825,0.7015,0.177,5.3e-06,-12.9725,0.036,93.9125,3.5,4,0.913630353,0.48051045,247940.7219,0.281248392,0.37636336,0.236019614,-14.30797749,0.095286977,111.6443248,0.514659984,2.072347267
0.173,0.808,0,0.00944,-12.488,39.41212423457754,0.0434,1990,0.648481443,0.575618557,0.412138144,0.044703522,-13.54035052,0.04815567,110.0043299,37.55670103,194,0.343075349,0.533510259,256029.3586,0.565779163,0.131873889,0.188836703,-11.42803685,0.064080179,120.0291051,0.525796713,40.16832669
0.885,0.0378,0,0.000225,-27.058,24.961372724200658,0.0662,1966,0.612635,0.603075,0.336451667,0.03945412,-15.67643333,0.089733333,132.28975,24.375,120,0.526400901,0.504722806,207088.5253,0.480173184,0.117845979,0.216740295,-11.36023767,0.054067136,117.0764222,0.577695644,30.90711083
0.123,0.322,0,4.24e-06,-12.707,7.510654815435629,0.0333,2006,0.454894609,0.342047826,0.443908696,0.394952219,-12.64286957,0.063734783,104.8892609,1.565217391,46,0.28131789,0.544352759,232433.3922,0.657199625,0.136457021,0.207117881,-7.958919058,0.075970272,123.0936652,0.518242752,42.71302428
0.861,0.043,0,0.617,-22.975,38.105237286359696,0.0414,1980,0.84789783,0.260699218,0.197002067,0.726696808,-20.52911193,0.045895073,102.7246618,37.95148248,508,0.293193449,0.554361422,250555.1402,0.594524196,0.125473791,0.204041765,-10.71437941,0.058306814,122.6728706,0.595666127,35.02401961
0.995,0.032,0,0.892,-25.348,37.804414334948014,0.0476,1990,0.979631624,0.241189316,0.144953333,0.836461538,-24.80319573,0.049172308,95.82773846,37.84615385,15,0.343075349,0.533510259,256029.3586,0.565779163,0.131873889,0.188836703,-11.42803685,0.064080179,120.0291051,0.525796713,40.16832669
0.5,0.503,0,0.0,-11.89,31.08030298225954,0.0282,1967,0.397574678,0.568360515,0.544270386,0.018989307,-10.15950215,0.041693133,117.8527296,31.82403433,233,0.542332251,0.489199001,198554.5866,0.441366266,0.123022584,0.191377733,-11.84957414,0.051578482,116.0915986,0.545514528,31.14927609
0.911,0.0751,0,1.77e-05,-17.13,20.45325240842928,0.0407,1957,0.86347503,0.466134957,0.220706212,0.026644878,-14.45809135,0.04365067,111.6307333,22.04628502,821,0.7937751,0.5036534,240072.304,0.293809755,0.203772194,0.1862876,-14.271581,0.0675756,112.5288855,0.5109486,19.7005
0.214,0.42,0,0.00298,-13.435,4.984940766124808,0.0779,2013,0.185853052,0.527241573,0.580280337,0.283894297,-10.91701685,0.066198315,121.319618,5.303370787,178,0.189631564,0.593880664,284759.9336,0.692594912,0.312390046,0.215043173,-8.238653699,0.0852791,124.1597128,0.433309687,24.38253242
3.25e-05,0.928,0,0.147,-5.627,28.83621523422891,0.0466,2019,2.61e-05,0.337333333,0.953333333,0.303466667,-6.625333333,0.077,135.429,31.0,6,0.261344304,0.603101417,225463.3263,0.62978113,0.221123327,0.218500687,-8.527674109,0.106820052,122.4197024,0.45781319,32.34693001
0.169,0.786,0,0.82,-7.17,-6.628959120051562,0.0337,2021,0.169,0.555,0.786,0.82,-7.17,0.0337,149.999,0.0,4,0.340253378,0.65248837,222760.0283,0.578895832,0.356765472,0.162309402,-9.547752174,0.108558913,120.525875,0.451908207,7.750543478
0.000433,0.847,0,0.0,-5.987,54.14223143938461,0.0449,2013,0.125442836,0.493754098,0.766278689,0.014148592,-5.667016393,0.079907377,134.2128443,58.53278689,122,0.189631564,0.593880664,284759.9336,0.692594912,0.312390046,0.215043173,-8.238653699,0.0852791,124.1597128,0.433309687,24.38253242
0.087,0.833,0,0.938,-10.896,18.05160293705437,0.0432,1963,0.345716667,0.4345,0.659833333,0.332214817,-12.49845833,0.0857,139.61975,19.79166667,48,0.71813448,0.48409315,201515.5245,0.373427685,0.199600886,0.20455155,-13.369894,0.05160555,114.3029375,0.53991905,25.126
0.102,0.771,1,1.07e-05,-5.935,51.08337698165525,0.251,1997,0.108162171,0.790050512,0.693838235,0.00151068,-6.644383312,0.194598593,107.6165617,50.02941176,68,0.312734448,0.574223335,245644.0612,0.596707119,0.110611746,0.201914258,-9.256276764,0.089755599,118.1493251,0.545356093,44.64578194
0.995,0.29,0,0.312,-15.484,2.3767731598744177,0.124,1930,0.978844444,0.634422222,0.318911111,0.051201231,-11.13697778,0.153242963,109.7514444,3.466666667,135,0.935624888,0.51971018,194691.1029,0.334859841,0.351869301,0.220634836,-12.82348674,0.120197932,109.9247884,0.616089077,0.851007423
0.00326,0.73,1,0.0,-5.809,59.83100107321114,0.316,1999,0.13721453,0.734853521,0.745299718,0.000820615,-4.991450704,0.27961831,115.1589634,58.27887324,355,0.286312727,0.581505831,242510.8424,0.628065676,0.113494361,0.205902892,-8.489800964,0.093549349,119.4758477,0.553062651,45.24
0.756,0.257,0,0.0,-15.968,34.22492657752973,0.0298,1970,0.693138889,0.575277778,0.408638889,0.00076272,-12.49930556,0.032263889,113.9696111,33.25,72,0.457020049,0.505228061,243635.9539,0.494816807,0.130063223,0.21163059,-11.7597888,0.051204611,117.3742821,0.57272707,33.90332176
0.887,0.205,0,0.0178,-16.776,15.270415140575665,0.0398,1962,0.699054642,0.436177719,0.300979045,0.259484816,-15.60109549,0.061300265,111.560435,16.24933687,377,0.725941852,0.4907444,206267.5385,0.36607358,0.171209073,0.2017907,-13.2739125,0.05652565,114.6859515,0.5415934,21.93
0.0301,0.901,0,3.15e-06,-4.324,49.2021892042199,0.0596,2007,0.0454,0.62525,0.8825,0.003750788,-5.06375,0.116725,135.51725,48.5,8,0.218942149,0.557323013,244448.8126,0.690399183,0.139818414,0.212709895,-7.494287856,0.082176537,125.2032766,0.516821214,42.62668666
0.335,0.699,0,5.57e-05,-5.664,49.51265744963254,0.0313,2001,0.379545455,0.653090909,0.644727273,0.000163418,-6.781181818,0.034763636,97.53063636,46.54545455,22,0.267872484,0.591807645,240599.7951,0.643277207,0.101967605,0.191314883,-7.906468909,0.084505403,118.3389021,0.557981967,50.87359837
0.852,0.376,0,0.971,-12.648,17.62146411328048,0.0569,1961,0.547589457,0.558684783,0.605086957,0.695265022,-12.25798913,0.039558696,125.0003804,21.45652174,184,0.758147075,0.48771475,234195.0765,0.336076674,0.265371269,0.20764335,-14.269377,0.0592721,111.6490555,0.5073553,19.308
0.0161,0.589,0,4.46e-06,-9.34,38.890664992763604,0.0614,1987,0.0161,0.402,0.589,4.46e-06,-9.34,0.0614,137.979,39.0,2,0.335768385,0.536866783,246535.3971,0.561528501,0.106940129,0.197643007,-12.00575375,0.057201648,120.0575514,0.534042957,39.00949051
0.000187,0.838,1,0.00159,-6.089,47.575013701010356,0.0526,1994,0.017926712,0.472767857,0.835357143,0.119268854,-7.06,0.090958929,144.3736607,47.26785714,112,0.321045725,0.549706488,251335.2427,0.567884859,0.11799573,0.19113264,-10.52702031,0.075205993,117.9595206,0.524013373,44.42199108
0.00116,0.668,0,0.00269,-8.183,62.420036674203374,0.0881,2011,0.521734851,0.556613861,0.477473267,0.059155146,-9.667445545,0.153263366,113.0085347,63.54455446,101,0.239499896,0.576939658,279579.4832,0.657764425,0.210333464,0.199691285,-8.13424214,0.080861611,124.2413348,0.470955935,32.86321015
0.0336,0.936,0,0.727,-7.8,56.26618654545254,0.0617,2003,0.074934042,0.558290909,0.850436364,0.030173671,-5.0996,0.093304848,118.5444061,56.68484848,165,0.284784828,0.574929826,244417.6677,0.650036574,0.103346526,0.211057674,-7.786547468,0.096113608,120.191265,0.531859256,45.76740506
0.274,0.82,1,0.0,-5.113,48.24028265121677,0.317,2003,0.3392,0.8216,0.7998,0.002122318,-5.2518,0.2424,93.489,45.8,10,0.284784828,0.574929826,244417.6677,0.650036574,0.103346526,0.211057674,-7.786547468,0.096113608,120.191265,0.531859256,45.76740506
0.000796,0.382,0,6.69e-06,-12.672,42.497053792993455,0.184,1978,0.192865696,0.753132463,0.541320896,0.025532035,-9.651757463,0.149596642,122.4451231,42.24440299,536,0.341063943,0.53899687,247988.1451,0.552657407,0.103382938,0.217523547,-11.09511128,0.064961202,120.2093194,0.583424292,35.2722305
0.00328,0.388,0,0.105,-10.12,0.7544088477695396,0.0317,2015,0.00328,0.599,0.388,0.105,-10.12,0.0317,97.036,0.0,2,0.291639953,0.560455,262678.8835,0.591278507,0.244286155,0.19861113,-9.230797391,0.082571696,120.8787926,0.433696761,29.67217391
0.128,0.683,0,0.0,-10.964,13.047679820465248,0.188,1950,0.665683544,0.636658228,0.484683544,0.021222671,-10.6235443,0.054910127,118.7432911,17.37974684,158,0.822814401,0.52903705,208073.6155,0.30353605,0.211687856,0.2249315,-14.400896,0.25047935,110.500212,0.5570354,3.86
0.499,0.407,0,0.512,-11.456,-1.9775119799830918,0.0594,1948,0.678545455,0.575,0.412454545,0.761181818,-11.35809091,0.048809091,127.8756364,1.090909091,22,0.92294915,0.46273625,200208.082,0.241483549,0.361887138,0.21879865,-15.517199,0.1607817,107.6842115,0.46221065,1.4295
0.687,0.222,1,0.0,-13.125,-0.4833237690833698,0.958,1931,0.298241139,0.693758945,0.200422411,0.000231204,-19.25403202,0.921458569,110.7318465,0.00094162,2124,0.833182438,0.594892769,171564.2448,0.234736449,0.221921146,0.227246281,-16.50950723,0.452752273,108.9743781,0.512847211,0.22107438
0.857,0.376,0,0.0,-13.71,11.200709265645742,0.123,1959,0.674666667,0.716,0.252,0.0,-13.962,0.1191,127.5323333,11.66666667,6,0.78490922,0.47976285,211928.132,0.31221019,0.183819909,0.1925164,-14.413364,0.06436665,111.38834,0.4782571,20.5825
0.533,0.519,0,0.0349,-13.22,16.17514004939376,0.0636,1963,0.7606,0.4437,0.31546,0.2751464,-17.8843,0.05178,118.6445,16.0,20,0.71813448,0.48409315,201515.5245,0.373427685,0.199600886,0.20455155,-13.369894,0.05160555,114.3029375,0.53991905,25.126
0.632,0.547,0,6e-06,-8.442,32.476289028187445,0.062,1968,0.606480773,0.559683575,0.433743961,0.006214269,-10.71547101,0.061202415,117.5892271,31.58454106,414,0.492957213,0.497322074,213801.116,0.456887378,0.12503021,0.215084691,-12.00209284,0.058626716,115.8942227,0.563009926,31.2
0.991,0.186,0,0.000852,-13.721,9.886097865293294,0.0329,1956,0.973203321,0.321994824,0.206888406,0.177477096,-16.14957497,0.062509413,101.5459429,11.0,612,0.82345549,0.48929605,211950.807,0.30269521,0.232106417,0.1840064,-14.1798325,0.06287685,111.8801715,0.50862275,15.7935
0.00343,0.747,0,0.21,-6.724,33.20115832259041,0.0273,1987,0.031679323,0.406851852,0.71337037,0.483148148,-8.480555556,0.0375,124.1452963,33.25925926,54,0.335768385,0.536866783,246535.3971,0.561528501,0.106940129,0.197643007,-12.00575375,0.057201648,120.0575514,0.534042957,39.00949051
0.991,0.0193,0,0.908,-24.66,37.45211377088568,0.0637,1998,0.885625,0.47825,0.033175,0.908,-25.842375,0.055375,112.8395,36.0,4,0.301000801,0.580688004,249384.6264,0.599213024,0.126487913,0.195251622,-9.14002704,0.088892429,118.0700821,0.529285202,44.85496559
0.912,0.337,0,0.00852,-12.681,29.99752625264228,0.0548,1966,0.583168421,0.592694737,0.464831579,0.034852377,-13.28122105,0.050382105,122.6648842,29.97894737,95,0.526400901,0.504722806,207088.5253,0.480173184,0.117845979,0.216740295,-11.36023767,0.054067136,117.0764222,0.577695644,30.90711083
0.00241,0.872,0,0.414,-7.856,1.0314387395361564,0.049,2012,0.02168754,0.803420091,0.842780822,0.656,-7.503744292,0.073805251,126.2802397,0.0,73,0.213520749,0.558841246,255291.6544,0.687063691,0.192877215,0.22086636,-7.650871873,0.085438489,123.3806105,0.465576223,31.27820316
0.97,0.0303,0,0.000216,-18.926,16.883240034837712,0.0333,1961,0.741225352,0.561830986,0.356773239,0.003483945,-13.92840845,0.084146479,125.7602394,18.09859155,142,0.758147075,0.48771475,234195.0765,0.336076674,0.265371269,0.20764335,-14.269377,0.0592721,111.6490555,0.5073553,19.308
0.0012,0.666,0,0.000686,-8.062,49.141476643721724,0.0463,2002,0.055382488,0.472595238,0.803761905,0.034738652,-5.712380952,0.050659524,123.5091667,48.9047619,84,0.296350836,0.569584428,242690.5367,0.630117329,0.107954372,0.19977927,-8.066172263,0.081590316,119.453072,0.534913187,45.67542579
0.491,0.591,0,0.65,-7.428,25.98077251739123,0.0437,1959,0.793287671,0.558150685,0.532887671,0.140265592,-10.60157534,0.106156164,116.2673699,27.53424658,73,0.78490922,0.47976285,211928.132,0.31221019,0.183819909,0.1925164,-14.413364,0.06436665,111.38834,0.4782571,20.5825
0.507,0.363,0,0.0,-12.383,0.675249884504538,0.0305,2010,0.192623758,0.62778022,0.586110989,0.016465812,-9.928043956,0.057884615,121.3948901,0.010989011,182,0.208716534,0.599619582,267172.6741,0.657355258,0.173445287,0.211265273,-8.002705252,0.080149822,123.3271596,0.523396405,29.8281489
0.0127,0.727,0,0.00275,-5.845,47.53170324807016,0.0852,1991,0.262431267,0.704739003,0.687380059,0.047589839,-7.356504399,0.067156598,117.1169238,47.85337243,341,0.345380454,0.555550919,238606.8732,0.554201391,0.13935817,0.188346865,-11.07607214,0.070238472,119.7914743,0.559973267,38.95190948
0.456,0.715,0,0.000117,-12.103,28.891239618375458,0.0848,1962,0.434772428,0.581198165,0.419155963,0.068320268,-14.05156881,0.074900917,109.5912661,32.11009174,109,0.725941852,0.4907444,206267.5385,0.36607358,0.171209073,0.2017907,-13.2739125,0.05652565,114.6859515,0.5415934,21.93
0.465,0.845,0,0.0,-7.306,41.75412893813654,0.257,2005,0.408888889,0.871444444,0.858333333,0.0,-8.300777778,0.227777778,111.5105556,40.33333333,18,0.253642774,0.556981425,229305.0394,0.662151277,0.163633129,0.216748044,-8.298213798,0.090550038,123.5640493,0.523379985,42.11068992
0.194,0.305,0,0.0,-13.806,33.464990776387715,0.132,1966,0.194,0.781,0.305,0.0,-13.806,0.132,138.9,33.0,2,0.526400901,0.504722806,207088.5253,0.480173184,0.117845979,0.216740295,-11.36023767,0.054067136,117.0764222,0.577695644,30.90711083
0.0746,0.832,0,1.27e-06,-2.741,55.71981185401809,0.116,2017,0.073754609,0.702431818,0.77425,0.003566689,-4.310431818,0.087868182,125.8625,58.18181818,44,0.207413243,0.580475186,243402.2495,0.68639182,0.24706817,0.231512987,-8.026319109,0.096716512,121.8298066,0.436313381,31.66233766
0.505,0.476,0,1.42e-06,-8.92,12.84390349668719,0.0312,1956,0.669263158,0.469210526,0.477210526,0.066173597,-10.88368421,0.037363158,105.6517368,15.10526316,38,0.82345549,0.48929605,211950.807,0.30269521,0.232106417,0.1840064,-14.1798325,0.06287685,111.8801715,0.50862275,15.7935
0.0846,0.607,0,0.532,-10.447,9.099928716964072,0.0633,2018,0.04293,0.6845,0.674,0.56,-9.448,0.05725,121.0965,9.5,4,0.233836135,0.602730914,227073.14,0.659552093,0.229874471,0.231009359,-8.173433677,0.121044731,123.6442881,0.426566334,27.59948416
0.982,0.148,0,0.449,-12.528,5.886718223390247,0.0409,1928,0.95843125,0.66809375,0.1859,0.412570245,-13.7014625,0.098278125,138.3039,7.45,32,0.939140715,0.534906667,214396.0322,0.20885582,0.490954813,0.174657333,-17.13142353,0.158645333,106.749062,0.497412314,1.453333333
0.712,0.414,0,9.33e-05,-10.857,24.3510081790374,0.0355,1987,0.688472222,0.514638889,0.376172222,0.178101567,-13.86661111,0.041641667,120.5050556,21.25,36,0.335768385,0.536866783,246535.3971,0.561528501,0.106940129,0.197643007,-12.00575375,0.057201648,120.0575514,0.534042957,39.00949051
0.995,0.0968,0,0.926,-20.88,-1.9846809501742086,0.106,1937,0.99135,0.52105,0.137122857,0.920285714,-22.59777857,0.067428571,105.5845571,1.285714286,70,0.865540561,0.542640393,223035.1921,0.310512451,0.328677609,0.225340091,-13.12091679,0.08578351,115.1677428,0.58503888,3.281391831
0.933,0.0433,0,0.903,-24.867,10.270959256720928,0.0477,1960,0.912056312,0.318157947,0.219223189,0.6195485,-18.97787337,0.061250479,105.2603871,11.78873239,1035,0.768254423,0.4820517,210238.5085,0.3393798,0.181655354,0.2077554,-13.806002,0.0649571,112.3545995,0.51902625,19.8485
